,使用者ID,是否匿名,留言時間,是否隱藏,訂單編號,給星,留言內容,商品規格
25,6298796.0,1.0,1583419293.0,0.0,36869585636985.0,5.0,,"['軍綠,M碼']"
26,156727922.0,1.0,1583393907.0,0.0,36891960233841.0,5.0,,"['黑色,L碼']"
27,3460326.0,1.0,1583294150.0,0.0,36725124017494.0,5.0,,"['黑色,L碼']"
28,14802756.0,1.0,1583285083.0,0.0,36752649649991.0,5.0,,"['黑色,L碼']"
29,21684930.0,1.0,1583047010.0,0.0,36206622165257.0,5.0,,"['軍綠,M碼']"
30,14558136.0,1.0,1582557304.0,0.0,35899861534374.0,5.0,,"['軍綠,S碼']"
31,8749330.0,1.0,1582504481.0,0.0,35351333322479.0,5.0,,"['白色,M碼', '黑色,M碼']"
32,4201933.0,1.0,1582285982.0,0.0,35711062850055.0,5.0,,"['酒紅,S碼']"
33,69950387.0,1.0,1582058564.0,0.0,35348521718532.0,5.0,,"['軍綠,M碼', '黑色,M碼']"
34,39044939.0,1.0,1581947146.0,0.0,34159924044754.0,5.0,,"['軍綠,M碼']"
35,58625965.0,1.0,1581879567.0,0.0,35133451416347.0,5.0,,"['黑色,M碼']"
36,1858561.0,1.0,1581033790.0,0.0,34431280623132.0,5.0,不只造型很棒，也很好穿哦,"['白色,M碼']"
37,74472445.0,1.0,1580990888.0,0.0,34419302185416.0,5.0,,"['深藍,M碼', '黑色,M碼']"
38,3695985.0,1.0,1580949993.0,0.0,34023799483028.0,5.0,,"['白色,L碼']"
39,22596742.0,1.0,1580749992.0,0.0,34069083372360.0,5.0,,"['白色,S碼']"
40,11667445.0,1.0,1580553735.0,0.0,33971941858088.0,5.0,,"['白色,M碼']"
41,11568090.0,1.0,1579769124.0,0.0,32973157439788.0,5.0,除了運動穿 一般搭配也很可以,"['黑色,L碼']"
42,32636982.0,1.0,1579339445.0,0.0,32192607804117.0,5.0,,"['黑色,S碼']"
43,901623.0,1.0,1579110245.0,0.0,31652198134223.0,5.0,,"['軍綠,L碼', '深藍,L碼']"
44,12650679.0,1.0,1579099068.0,0.0,32480140944814.0,5.0,,"['酒紅,M碼']"
45,22610423.0,1.0,1578947530.0,0.0,30955764901361.0,5.0,,"['黑色,S碼']"
46,53222305.0,1.0,1578410713.0,0.0,31896761637947.0,5.0,,"['白色,M碼']"
47,7900765.0,1.0,1578403370.0,0.0,31759376023208.0,5.0,,"['深藍,M碼']"
48,19042515.0,1.0,1578378588.0,0.0,31682365661446.0,5.0,,"['酒紅,M碼']"
49,57704330.0,1.0,1578060471.0,0.0,30620191320315.0,5.0,,"['酒紅,M碼', '軍綠,M碼']"
50,110452467.0,1.0,1577875550.0,0.0,31247018089518.0,5.0,謝謝您，超棒的，出貨速度超快，超喜歡，剛剛好，若有需要，一定再度回購，辛苦囉，感恩，新年快樂，恭喜發財,"['酒紅,M碼']"
51,4165309.0,1.0,1577237813.0,0.0,30463248499203.0,5.0,出貨速度快又好穿!!!!,"['酒紅,S碼']"
52,1263557.0,1.0,1576667259.0,0.0,2338629250.0,5.0,出貨速度很快，很好穿，已經第二次回購了，超讚的商品品質，超讚的cp值,"['酒紅,M碼', '白色,M碼']"
53,5722162.0,1.0,1576630774.0,0.0,2324444938.0,5.0,,"['軍綠,M碼']"
54,16276635.0,1.0,1576497378.0,0.0,2311405198.0,5.0,超快的出貨速度，產品質量好，穿起來很美，下次會再回購買別色。,"['酒紅,M碼']"
55,43150277.0,1.0,1576481619.0,0.0,2257881675.0,5.0,,"['白色,L碼']"
56,4747109.0,1.0,1576135019.0,0.0,2257823935.0,5.0,,"['酒紅,L碼', '深藍,L碼']"
57,1858561.0,1.0,1573373801.0,0.0,2057060182.0,5.0,,"['深藍,S碼', '白色,S碼']"
0,102856041.0,1.0,1585484061.0,0.0,38912929285780.0,5.0,,"['黑,M', '藍,M']"
1,138574589.0,1.0,1585242418.0,0.0,38644655624128.0,5.0,,"['藍,L']"
2,15826128.0,1.0,1584811788.0,0.0,37116102637792.0,5.0,,"['紫,L', '藍,L']"
3,4477509.0,1.0,1584798530.0,0.0,37985516755261.0,5.0,很棒的出貨速度商品品質以及服務～商品包裝完整雖然不知道穿起來如何希望會適合感謝～,"['藍,L']"
4,33219342.0,1.0,1584770609.0,0.0,37703550965267.0,5.0,運動的時候穿很舒適，沒什麼感覺，也還蠻吸汗的，cp值很高，推推！,"['黑,M']"
5,5488841.0,1.0,1584623986.0,0.0,38120572507577.0,5.0,,"['黑,M', '紅,M']"
6,2919271.0,1.0,1584602489.0,0.0,37175695292303.0,5.0,,"['藍,M']"
7,235790989.0,1.0,1584503183.0,0.0,37882928227755.0,5.0,,"['黑,M', '藍,M', '紅,M']"
8,137483974.0,1.0,1584486493.0,0.0,37622433026113.0,5.0,,"['黑,M', '紫,L', '藍,L', '紅,M']"
9,829830.0,1.0,1583975463.0,0.0,37005038691352.0,5.0,,"['紫,XL']"
10,7706284.0,1.0,1583936076.0,0.0,37110912962111.0,5.0,,"['黑,M', '紫,M']"
11,33580843.0,1.0,1583411530.0,0.0,36590026561913.0,5.0,,"['黑,M']"
0,49075060.0,1.0,1585537222.0,0.0,38580740008188.0,5.0,,"['紫色M', '灰色M']"
1,5295937.0,1.0,1585476710.0,0.0,38839337334272.0,5.0,,"['黑色2XL', '玫紅色2XL', '紫色2XL', '灰色2XL']"
2,8535996.0,1.0,1585475647.0,0.0,38893021309323.0,5.0,,['灰色2XL']
3,169026477.0,1.0,1585393183.0,0.0,38847017984447.0,5.0,,['灰色L']
4,205462.0,1.0,1585321796.0,0.0,38581276878616.0,5.0,出貨速度極快^n出貨速度極快^n出貨速度極快^n出貨速度極快^n出貨速度極快^n,['黑色2XL']
5,203747094.0,1.0,1585310831.0,0.0,38749851731828.0,5.0,,['黑色XL']
6,1145311.0,1.0,1585305759.0,0.0,38740745571976.0,5.0,,"['玫紅色2XL', '灰色2XL']"
7,227080981.0,1.0,1585277453.0,0.0,37518926822482.0,4.0,,"['黑色M', '紫色M', '灰色M']"
8,64814526.0,1.0,1585232454.0,0.0,38646019059662.0,5.0,,"['紫色XL', '灰色XL']"
9,177243752.0,1.0,1585228679.0,0.0,38542266361502.0,5.0,,"['黑色XL', '紫色XL', '灰色XL']"
10,36696749.0,1.0,1585202767.0,0.0,38580627695948.0,5.0,,['紫色L']
11,5711096.0,1.0,1585055079.0,0.0,38500143806260.0,5.0,,"['玫紅色XL', '紫色XL', '灰色XL']"
12,19690887.0,1.0,1585052786.0,0.0,38241490813265.0,5.0,,['紫色2XL']
13,99548301.0,1.0,1584968184.0,0.0,38160996965150.0,5.0,,"['黑色L', '灰色L']"
14,106845407.0,1.0,1584963269.0,0.0,38459256933573.0,5.0,,['紫色M']
15,2605880.0,1.0,1584952371.0,0.0,38472651299588.0,5.0,,"['黑色L', '灰色L']"
16,36696749.0,1.0,1584794939.0,0.0,38259383386284.0,5.0,,['黑色L']
17,8905628.0,1.0,1584785884.0,0.0,38297358945025.0,5.0,,"['紫色2XL', '灰色2XL']"
18,121358259.0,1.0,1584686291.0,0.0,37721700030172.0,4.0,,"['黑色S', '灰色S']"
19,8334577.0,1.0,1584628740.0,0.0,37792021887082.0,5.0,,['灰色L']
20,5516347.0,1.0,1584609200.0,0.0,37994109951594.0,5.0,,"['黑色L', '灰色L']"
21,227663662.0,1.0,1584525566.0,0.0,37955547938476.0,5.0,Good,"['玫紅色XL', '紫色2XL']"
22,15021326.0,1.0,1584523425.0,0.0,37824423329571.0,5.0,,"['黑色L', '灰色L']"
23,21424844.0,1.0,1584432708.0,0.0,36842987089350.0,5.0,,"['黑色XL', '灰色XL']"
24,16096456.0,1.0,1584429961.0,0.0,37867528435139.0,5.0,,"['玫紅色2XL', '紫色2XL']"
25,222496434.0,1.0,1584397695.0,0.0,37554049680547.0,5.0,,"['黑色S', '灰色S']"
26,8147828.0,1.0,1584369572.0,0.0,37812579889415.0,5.0,,"['黑色M', '灰色M']"
27,7576269.0,1.0,1584338438.0,0.0,37620256668757.0,5.0,,['黑色XL']
28,15482161.0,1.0,1584232013.0,0.0,37680987646546.0,5.0,超讚的出貨速度，超讚的商品品質，超讚的CP值，超讚的服務，感謝賣家。,"['黑色M', '灰色M']"
29,227114123.0,1.0,1584224950.0,0.0,37629551677066.0,5.0,出貨速度快^n材質也不錯穿起來很舒服^n商品也都個別包裝很用心^n有需要會在回購^n不錯的賣家,"['黑色S', '紫色S', '灰色S']"
30,25753515.0,1.0,1584182431.0,0.0,37635213274297.0,5.0,,['灰色L']
31,15482161.0,1.0,1584167311.0,0.0,37340216451819.0,5.0,超讚的出貨速度，超讚的商品品質，超讚的CP值，超讚的服務，感謝賣家。,"['玫紅色M', '紫色M', '灰色M', '灰色S']"
32,3066257.0,1.0,1584107975.0,0.0,37241868755926.0,5.0,,['玫紅色XL']
33,5114053.0,1.0,1584077395.0,0.0,37524734576082.0,5.0,,['紫色L']
34,1431679.0,1.0,1584054671.0,0.0,37604229994254.0,5.0,,['灰色2XL']
35,36567266.0,1.0,1584049464.0,0.0,37389344908738.0,5.0,,['黑色L']
36,20311131.0,1.0,1583934377.0,0.0,37358595641390.0,5.0,,"['黑色XL', '紫色XL']"
37,4786824.0,1.0,1583893439.0,0.0,37379081834881.0,5.0,,['灰色L']
38,6224752.0,1.0,1583882121.0,0.0,37175055798657.0,5.0,,['灰色M']
39,53712900.0,1.0,1583857644.0,0.0,36630938751429.0,4.0,試穿起來還算舒服，有一點味道，但，不影響整體的感覺，出貨速度快，帶真正穿去運動才知道感覺,"['黑色XL', '灰色XL']"
40,11041478.0,1.0,1583768610.0,0.0,37264362558970.0,5.0,,"['黑色XL', '玫紅色2XL', '紫色2XL', '灰色XL']"
41,2346578.0,1.0,1583591218.0,0.0,37052590391057.0,5.0,,['紫色2XL']
42,2711665.0,1.0,1583532911.0,0.0,36640947422142.0,5.0,好穿，舒適，質感不錯，商品價格實惠，很喜歡，還會再回購，謝謝！,"['玫紅色L', '紫色L']"
43,9329541.0,1.0,1583500226.0,0.0,36992726034539.0,5.0,穿了好挺,['玫紅色L']
44,26284366.0,1.0,1583416280.0,0.0,35284409032239.0,5.0,,"['黑色L', '玫紅色M', '紫色S', '灰色L']"
45,7298522.0,1.0,1583415741.0,0.0,36734205549763.0,5.0,負責任的好賣家，回覆問題迅速用心😁,['紫色L']
46,1969950.0,1.0,1583404677.0,0.0,36758089322864.0,5.0,,"['黑色XL', '灰色XL']"
47,10872457.0,1.0,1583249252.0,0.0,36686276696787.0,5.0,,['紫色M']
48,222411662.0,1.0,1583239999.0,0.0,36577909175068.0,5.0,,['黑色XL']
49,4657752.0,1.0,1583116058.0,0.0,35829705698504.0,5.0,,"['紫色L', '灰色L']"
50,9653122.0,1.0,1582987220.0,0.0,36249373519336.0,5.0,非常快速的出貨速度，價格也相當實惠，包裝顯然不是像有些賣家放相當久的庫存、或很糟的包裝，看來是可以放心 ～,['玫紅色XL']
51,6634554.0,1.0,1582864605.0,0.0,36014342194238.0,5.0,,['灰色L']
52,3210235.0,1.0,1582712694.0,0.0,35727589487551.0,5.0,,"['黑色XL', '黑色L']"
53,9216220.0,1.0,1582706687.0,0.0,35396389372063.0,5.0,品質算不錯，穿起來也很輕鬆，比想像中的厚點，但不至於悶的感覺,['灰色2XL']
54,4896343.0,1.0,1582694262.0,0.0,34398259594000.0,5.0,超好穿!回購3次了!超好商家,['紫色XL']
55,4046458.0,1.0,1582691416.0,0.0,35693206141594.0,5.0,,"['黑色S', '灰色S']"
56,1473285.0,1.0,1582640043.0,0.0,36079673115505.0,5.0,,"['玫紅色XL', '紫色XL']"
57,151684707.0,1.0,1582632392.0,0.0,36112146622222.0,5.0,,['玫紅色2XL']
58,85119112.0,1.0,1582605497.0,0.0,35312866303986.0,5.0,,"['黑色2XL', '紫色2XL', '灰色2XL']"
59,17804625.0,1.0,1582592807.0,0.0,35737605896019.0,5.0,,"['玫紅色M', '灰色M']"
60,80954328.0,1.0,1582559351.0,0.0,35988457310826.0,5.0,ㄞㄞ,"['紫色L', '灰色L']"
61,134997714.0,1.0,1582502036.0,0.0,36028570812703.0,5.0,收到時會有獨立的包裝袋，以為布料會很差，但結果材質還可以接受，穿起來比想像中舒服。,['黑色XL']
62,616483.0,1.0,1582453526.0,0.0,35912385056171.0,5.0,各位小仙女~~~這是一個好評模板，不要看了，下面都是廢話。因為本仙女很懶，不想每個寶貝都寫好評，所以才模仿網友的好評模板。但是這個寶貝不管是質量還是款式都是本仙女喜歡的~~~如果不喜歡，本仙女收到會很生氣，然後這個模板就會變成各種喋喋不休的吐槽，自然不會撒下這個好評給各位淘友參考。本寶貝還是極好的，來自一位懶省事的只愛購物不愛寫評論只想換積分的仙女~~~,['黑色XL']
63,185734708.0,1.0,1582436521.0,0.0,35963954476232.0,5.0,推薦非常優質的賣家，包裝非常好，出貨快，價格親民，商品非常舒適。,['紫色L']
64,1185734.0,1.0,1582381736.0,0.0,35524905649503.0,5.0,,"['黑色L', '灰色L']"
65,5195386.0,1.0,1582365267.0,0.0,35210467110471.0,5.0,,"['黑色L', '玫紅色M', '灰色M']"
66,38908576.0,1.0,1582330304.0,0.0,35800001088079.0,5.0,,"['黑色L', '灰色L']"
67,3222030.0,1.0,1582214268.0,0.0,35549065780084.0,5.0,,"['黑色L', '灰色L']"
68,13637931.0,1.0,1582182122.0,0.0,35535253922829.0,5.0,,"['黑色XL', '灰色XL']"
69,150696438.0,1.0,1581990123.0,0.0,35333926393485.0,5.0,,"['黑色L', '玫紅色L', '灰色L']"
70,5626307.0,1.0,1581748941.0,0.0,35165705412425.0,5.0,,['黑色2XL']
71,23548214.0,1.0,1581740574.0,0.0,35131754753645.0,5.0,都超好穿,['黑色L']
72,145612168.0,1.0,1581684409.0,0.0,35200897231818.0,4.0,,['灰色S']
73,41793075.0,1.0,1581618068.0,0.0,35008258949130.0,5.0,,['紫色M']
74,17727149.0,1.0,1581575885.0,0.0,34431006270730.0,4.0,,['灰色2XL']
75,3656218.0,1.0,1581551585.0,0.0,34683361075459.0,5.0,,['黑色L']
76,18731956.0,1.0,1581509400.0,0.0,34949796195917.0,5.0,,"['黑色L', '紫色L']"
77,130553803.0,1.0,1581478354.0,0.0,34831475934097.0,5.0,,"['黑色L', '玫紅色L']"
78,1564255.0,1.0,1581408482.0,0.0,34847267301427.0,5.0,,"['黑色M', '灰色M']"
79,211236748.0,1.0,1581394269.0,0.0,34923459992395.0,5.0,,"['黑色L', '紫色L', '灰色L']"
80,56328464.0,1.0,1581169723.0,0.0,34667062510698.0,5.0,,"['黑色2XL', '灰色2XL']"
81,21531214.0,1.0,1581071459.0,0.0,34557281656215.0,5.0,,"['黑色M', '紫色M', '灰色M']"
82,45022802.0,1.0,1581016220.0,0.0,34158432443090.0,5.0,,['灰色S']
83,9768705.0,1.0,1580832874.0,0.0,34266055679848.0,5.0,以這個價錢論品質，cp值很高^n包覆很夠，很完全剛好^n如果想要鬆一點的人可以拿大一號,['黑色M']
84,6527580.0,1.0,1580829032.0,0.0,34262230455096.0,3.0,,['黑色L']
85,18841343.0,1.0,1580806424.0,0.0,34183412573408.0,5.0,,['灰色M']
86,144291357.0,1.0,1580683310.0,0.0,33522595544146.0,4.0,,"['黑色M', '灰色M']"
87,77162631.0,1.0,1580650171.0,0.0,34099344697954.0,5.0,,['黑色XL']
88,8302741.0,1.0,1580517061.0,0.0,34007604559938.0,5.0,,['黑色L']
89,148267287.0,1.0,1580369663.0,0.0,33884845998619.0,4.0,出貨速度很快，都沒有休假的感覺。商品完好沒有脫線，沒有塑膠味。,['黑色2XL']
90,39693561.0,1.0,1580270652.0,0.0,33744484109509.0,5.0,,['灰色XL']
91,64512643.0,1.0,1580016408.0,0.0,33333575498542.0,5.0,,"['黑色2XL', '灰色2XL']"
92,70309178.0,1.0,1579657264.0,0.0,32940502430220.0,5.0,,"['黑色L', '灰色L']"
93,138073177.0,1.0,1579614473.0,0.0,32974735894389.0,5.0,,"['灰色L', '灰色M']"
94,28370361.0,1.0,1579317474.0,0.0,32707327614183.0,5.0,出貨很快，可以在年前拿到^n謝謝賣家，下次會在回購,"['黑色L', '灰色L']"
95,13975196.0,1.0,1578872227.0,0.0,32374408811179.0,5.0,下單沒多久就出貨了，想說買一件試試水溫，沒想到收到的時候非常驚艷，這材質感覺很耐穿，CP值非常高，肯定會再回購的，謝謝！^n還在觀望的朋友們，可以放心下單了👏🏼👏🏼👏🏼,['黑色L']
96,41236460.0,1.0,1578840739.0,0.0,32222103535958.0,5.0,,['灰色L']
97,60103840.0,1.0,1578666997.0,0.0,32018928645317.0,5.0,,"['黑色XL', '黑色L']"
98,6882966.0,1.0,1578462409.0,0.0,31968197956574.0,5.0,出貨超快 包裝也不錯 高CP!!,"['黑色L', '灰色L']"
99,140891580.0,1.0,1578323579.0,0.0,31506911779814.0,5.0,顏色鮮艷、材質不錯、穿著舒適、價廉物美、cp值高。下次會再回購買其他顏色，讚！讚！讚！,['玫紅色S']
0,983137.0,1.0,1585397163.0,0.0,38890322133821.0,5.0,很符合身形且舒服好穿,"['霧藍,XS']"
1,2857939.0,1.0,1585361202.0,0.0,37032867112823.0,5.0,,"['霧藍,S']"
2,11696132.0,1.0,1585333947.0,0.0,38680702433117.0,5.0,大推👍👍👍👍👍,"['黑色,XL']"
3,7463289.0,1.0,1585295760.0,0.0,38589388367535.0,5.0,,"['霧藍,XS']"
4,4445061.0,1.0,1585274872.0,0.0,38737994291839.0,5.0,,"['黑色,XS']"
5,13847266.0,1.0,1584985085.0,0.0,38513056183764.0,5.0,,"['黑色,S']"
6,129777487.0,1.0,1584848278.0,0.0,37373794933028.0,5.0,,"['霧藍,L']"
7,9227066.0,1.0,1584767830.0,0.0,37369473577379.0,5.0,,"['黑色,XS']"
8,8335635.0,1.0,1584749391.0,0.0,38269828087591.0,5.0,真的很胸～尺寸超精準,"['暗紫粉,S']"
9,37431169.0,1.0,1584527470.0,0.0,37119923762101.0,5.0,,"['黑色,S']"
10,8537748.0,1.0,1584416987.0,0.0,37421357213483.0,5.0,85F也可以支撐的很好！穿來重訓又舒服又好看！^n闆娘超級nice有耐心❤️^n一定會大力推薦給朋友！,"['黑色,L']"
11,9627336.0,1.0,1583412391.0,0.0,36701514117895.0,5.0,,"['霧藍,L']"
12,5240796.0,1.0,1583244690.0,0.0,36740570363568.0,5.0,,"['黑色,XS']"
13,21395212.0,1.0,1583222639.0,0.0,36598761511449.0,5.0,,"['黑色,M', '暗紫粉,M']"
14,11582551.0,1.0,1583055295.0,0.0,35432581394802.0,5.0,,"['霧藍,XS']"
15,3251403.0,1.0,1582776070.0,0.0,35899346524991.0,5.0,,"['霧藍,S']"
16,118020525.0,1.0,1581565837.0,0.0,35017265004809.0,5.0,胸圍94cm 85c 闆娘推薦L^n但本身比較喜歡穿緊身效果選擇m^n結果非常剛好 是我想要的效果^n衣服很好穿 爆乳效果極佳,"['霧藍,M']"
17,139399797.0,1.0,1581493457.0,0.0,34611753294636.0,5.0,,"['黑色,L']"
18,6231350.0,1.0,1581399946.0,0.0,34671876506269.0,5.0,賣家很細心,"['黑色,XL']"
19,4459932.0,1.0,1581140101.0,0.0,34494436381042.0,5.0,,"['暗紫粉,L']"
20,188432597.0,1.0,1580980220.0,0.0,34150054458559.0,5.0,,"['黑色,M']"
21,6231350.0,1.0,1580957887.0,0.0,34364209421041.0,5.0,,"['暗紫粉,XL', '霧藍,XL']"
22,4479877.0,1.0,1580911615.0,0.0,33229672243655.0,5.0,,"['暗紫粉,XS']"
23,1240599.0,1.0,1580891362.0,0.0,33464446622492.0,5.0,,"['黑色,S']"
24,10123088.0,1.0,1580878752.0,0.0,33824922338159.0,5.0,,"['霧藍,XS']"
25,16407271.0,1.0,1580819093.0,0.0,33581727599256.0,5.0,,"['黑色,S']"
26,967922.0,1.0,1580643122.0,0.0,34076406824680.0,5.0,,"['霧藍,M']"
27,6875503.0,1.0,1580330062.0,0.0,33705495351624.0,5.0,雖然有些壓胸，但是集中效果是滿好的👍👍👍,"['黑色,S']"
28,4198017.0,1.0,1580204121.0,0.0,32085979840145.0,5.0,超好穿!藍色很顯白~~ 一定會回購~~,"['暗紫粉,M', '霧藍,M']"
29,4003338.0,1.0,1580192705.0,0.0,33447154142143.0,5.0,肩帶採用細肩帶，對大胸部女生比較不會覺得肩膀負擔重,"['黑色,M', '霧藍,M']"
30,5510389.0,1.0,1579943940.0,0.0,32978703049264.0,5.0,材質很舒服😌,"['霧藍,S']"
31,1392798.0,1.0,1579759970.0,0.0,32625088651874.0,5.0,好看好穿~運動時很舒服👍🏻,"['暗紫粉,S']"
32,3794649.0,1.0,1579751664.0,0.0,32715630219908.0,5.0,,"['黑色,XL', '霧藍,XL']"
33,1522088.0,1.0,1579621525.0,0.0,31805286273032.0,5.0,一樣幫朋友買的，這件送來不知道為什麼下面有點抓皺的感覺，她說跟他想像中的有點不一樣，不過一樣舒適好穿，不影響：）,"['黑色,S']"
34,2850338.0,1.0,1579362772.0,0.0,32772269230738.0,5.0,,"['暗紫粉,L']"
35,2010892.0,1.0,1579081690.0,0.0,31762759772033.0,5.0,,"['黑色,XL']"
36,3124577.0,1.0,1578369667.0,0.0,31813518531744.0,5.0,謝謝闆娘給的建議 穿起來剛剛好不壓胸 也很集中好看 有需要會在回購的,"['黑色,S']"
37,11521837.0,1.0,1577797116.0,0.0,30989873598501.0,5.0,,"['暗紫粉,L']"
38,4743522.0,1.0,1577605696.0,0.0,2355503475.0,5.0,非常集中,"['霧藍,XS']"
39,9864837.0,1.0,1577425452.0,0.0,2298390175.0,5.0,出貨速度快，商品實際質料滿好的！闆娘服務很好，有任何尺寸款式相關問題詢問都會回覆和給建議參考，有機會會再回購！！,"['霧藍,S']"
40,26620953.0,1.0,1577022789.0,0.0,2341004800.0,5.0,,"['霧藍,XS']"
41,22745276.0,1.0,1576061339.0,0.0,2227573075.0,5.0,,"['黑色,S']"
42,4269512.0,1.0,1575437727.0,0.0,2223010263.0,5.0,很性感～～～～,"['霧藍,M']"
43,149408165.0,1.0,1574618715.0,0.0,2161302981.0,4.0,,"['霧藍,S', '霧藍,XS']"
44,5334001.0,1.0,1574528043.0,0.0,2120155936.0,5.0,已經回購很多次囉 依舊非常滿意穿了也很舒服,"['霧藍,XS']"
45,3462758.0,1.0,1574490996.0,0.0,2160372558.0,5.0,,"['霧藍,M']"
46,2533981.0,1.0,1574300045.0,0.0,2154019585.0,5.0,,"['暗紫粉,XL']"
47,3179691.0,1.0,1574176874.0,0.0,2134788130.0,5.0,,"['黑色,M']"
48,19989472.0,1.0,1574137444.0,0.0,2157449882.0,5.0,,"['霧藍,S']"
49,14248567.0,1.0,1573748913.0,0.0,2115042530.0,5.0,,"['黑色,XS', '霧藍,XS']"
50,2271745.0,1.0,1573679102.0,0.0,2111203665.0,5.0,超好看的運內,"['霧藍,S']"
0,33643372.0,1.0,1585306241.0,0.0,38744081279755.0,5.0,,"['粉橘色,L', '灰色,L']"
1,198631316.0,1.0,1585279201.0,0.0,37080980407607.0,5.0,,"['灰色,M']"
2,1365931.0,1.0,1585237669.0,0.0,38159421258324.0,5.0,,"['灰色,L']"
3,7277034.0,1.0,1585222846.0,0.0,37801711180598.0,5.0,,"['深膚色,XL', '粉橘色,XL', '灰色,XL']"
4,5412373.0,1.0,1585201959.0,0.0,38623896788531.0,5.0,,"['灰色,XXL']"
5,7841493.0,1.0,1585189454.0,0.0,38633075815761.0,5.0,,"['深膚色,M', '黑色,M']"
6,2683997.0,1.0,1585092682.0,0.0,38368890171175.0,5.0,好穿，這是再回購的喲 👍,"['粉橘色,XXL']"
7,20748122.0,1.0,1584607751.0,0.0,38063957843475.0,5.0,,"['灰色,XXL']"
8,63081962.0,1.0,1584541022.0,0.0,37806959482420.0,5.0,好好好穿舒服品質優，舒服透氣。下次還會考慮再回購的，cp 值超高的.優優優。,"['黑色,M']"
9,2403076.0,1.0,1584419685.0,0.0,37352140638725.0,5.0,,"['灰色,L']"
10,7841493.0,1.0,1584270820.0,0.0,37368025823576.0,5.0,,"['灰色,M']"
11,16106384.0,1.0,1584258820.0,0.0,37761111215360.0,5.0,,"['粉橘色,XXL']"
12,151285816.0,1.0,1584193443.0,0.0,37781866353073.0,5.0,,"['深膚色,XXL', '粉橘色,XXL', '灰色,XXL']"
13,218593828.0,1.0,1584151465.0,0.0,37436965141447.0,5.0,,"['深膚色,M', '灰色,M']"
14,25480914.0,1.0,1584145785.0,0.0,36919962156320.0,4.0,,"['粉橘色,M', '黑色,M']"
15,8981433.0,1.0,1584111062.0,0.0,37463178283298.0,5.0,,"['灰色,XXL']"
16,231082007.0,1.0,1583986592.0,0.0,37524478723651.0,5.0,,"['深膚色,L']"
17,90605748.0,1.0,1583939776.0,0.0,37299787373087.0,5.0,好穿的商品，實在的價格，物超所值，有機會會再回購的哦，謝謝😊,"['粉橘色,XXL', '灰色,XXL']"
18,6666642.0,1.0,1583853897.0,0.0,37382363044681.0,5.0,,"['粉橘色,XXL', '灰色,XXL']"
19,32155516.0,1.0,1583845407.0,0.0,36865776537394.0,5.0,,"['粉橘色,XXL']"
20,50914086.0,1.0,1583836525.0,0.0,37138991510477.0,5.0,,"['灰色,L']"
21,90605748.0,1.0,1583563440.0,0.0,36642097352650.0,5.0,品質好，價格實惠，超讚的出貨速度，超讚的商品品質，超讚的CP值，會再回購,"['深膚色,XXL']"
22,14537378.0,1.0,1583479572.0,0.0,35043479652489.0,5.0,,"['粉橘色,L', '黑色,M']"
23,1608898.0,1.0,1583418160.0,0.0,36573187130994.0,5.0,,"['粉橘色,XL']"
24,8698444.0,1.0,1583366892.0,0.0,36840086836095.0,5.0,出貨速度超快，好穿舒服，會在回購！,"['深膚色,L', '粉橘色,L', '灰色,L']"
25,40693730.0,1.0,1583332288.0,0.0,36758329560349.0,5.0,,"['黑色,M']"
26,4751781.0,1.0,1583154740.0,0.0,36523312510209.0,5.0,,"['粉橘色,M', '黑色,M']"
27,9535540.0,1.0,1583146707.0,0.0,36610880184465.0,5.0,,"['黑色,M']"
28,4839861.0,1.0,1583113192.0,0.0,36459357017580.0,5.0,,"['粉橘色,M']"
29,1311795.0,1.0,1583078635.0,0.0,36651297269264.0,5.0,每次訂購，出貨的速度都不讓人失望~~~~~,"['深膚色,XXL', '粉橘色,XXL']"
30,20295178.0,1.0,1583064421.0,0.0,36065448608322.0,5.0,隨便拍一個當代表，好穿不緊繃，但缺點就是自己胸型不適合XDD,"['灰色,XL']"
31,187243120.0,1.0,1582981663.0,0.0,35871967644370.0,5.0,,"['粉橘色,XL']"
32,18626224.0,1.0,1582824560.0,0.0,36251110711920.0,5.0,,"['粉橘色,XXL']"
33,1914757.0,1.0,1582781142.0,0.0,35682954813937.0,5.0,,"['粉橘色,L']"
34,14541383.0,1.0,1582744618.0,0.0,35953639345081.0,5.0,,"['深膚色,M', '灰色,M']"
35,27689951.0,1.0,1582725012.0,0.0,36160217359539.0,5.0,,"['深膚色,XXL', '粉橘色,XXL', '灰色,XXL']"
36,54670700.0,1.0,1582687634.0,0.0,35823658033101.0,5.0,,"['深膚色,M', '粉橘色,M', '灰色,M']"
37,4831719.0,1.0,1582380953.0,0.0,35730877863288.0,5.0,,"['粉橘色,L']"
38,179312756.0,1.0,1582362479.0,0.0,35371483879626.0,5.0,,"['粉橘色,XXL', '灰色,L']"
39,119923540.0,1.0,1582336775.0,0.0,35744026387866.0,5.0,我已經收到商品了。包裝上非常的仔細，超贊的商品品質，我非常的喜歡。謝謝賣家！,"['粉橘色,XXL']"
40,8983904.0,1.0,1582298835.0,0.0,35412713339178.0,5.0,,"['粉橘色,XL']"
41,3654029.0,1.0,1582213102.0,0.0,35523650459983.0,5.0,,"['黑色,M']"
